dataset,news_id,rating,title,original_title,news_source,source_link,review_link
HealthRelease,news_reviews_00161,2,‘In mice’ missing from headline touting black tea weight loss benefits,"Black tea may help with weight loss, too",University of California - Los Angeles Health Sciences,https://www.eurekalert.org/pub_releases/2017-10/uoc--btm100317.php,https://www.healthnewsreview.org/news-release-review/black-tea-may-help-weight-loss/
HealthRelease,news_reviews_00162,3,"Spin Alert: GW claims text program helps pregnant women quit smoking, but study found no benefit",Text messaging program may help pregnant women kick the smoking habit,George Washington University,https://www.eurekalert.org/pub_releases/2017-10/gwu-tmp092917.php,https://www.healthnewsreview.org/news-release-review/spin-alert-gw-claims-text-program-helps-pregnant-women-quit-smoking-but-study-found-no-benefit/
HealthRelease,news_reviews_00163,2,Observational study on cooling treatment for reducing epilepsy in newborns: what’s new?,Cooling treatment reduces epilepsy in children,University of Bristol,https://www.eurekalert.org/pub_releases/2017-10/uob-ctr100317.php,https://www.healthnewsreview.org/news-release-review/observational-study-on-cooling-treatment-for-reducing-epilepsy-in-newborns-whats-new/
HealthRelease,news_reviews_00164,4,Washington University offers strong recap of study using genetic testing to determine safe dosing of warfarin,Genetic testing helps set safe dose of common blood thinner,Washington University School of Medicine,https://www.eurekalert.org/pub_releases/2017-09/wuso-gth092117.php,https://www.healthnewsreview.org/news-release-review/washington-university-offers-strong-recap-of-study-using-genetic-testing-to-determine-safe-dosing-of-warfarin/
HealthRelease,news_reviews_00165,2,Stimulant for treating pediatric ADHD performed better than placebo. Is that news?,New delayed-release stimulant improves morning ADHD symptoms and all-day functioning,"Mary Ann Liebert, Inc./Genetic Engineering News",https://www.eurekalert.org/pub_releases/2017-09/mali-nds092517.php,https://www.healthnewsreview.org/news-release-review/stimulant-for-treating-pediatric-adhd-performed-better-than-placebo-is-that-news/
HealthRelease,news_reviews_00166,3,Meta-analysis ‘affirms’ cranberries’ role in healthy urinary tract? Depends on the studies,Comprehensive meta-analysis affirms cranberries' role in promoting a healthy urinary tract ,Cranberry Institute,https://www.eurekalert.org/pub_releases/2017-09/pc-cma091817.php,https://www.healthnewsreview.org/news-release-review/meta-analysis-affirms-cranberries-role-in-healthy-urinary-tract-depends-on-the-studies/
HealthRelease,news_reviews_00167,3,Summary of studies on sleep deprivation didn’t caution that depression benefits are short lived,Sleep deprivation is an effective anti-depressant for nearly half of depressed patients ,University of Pennsylvania School of Medicine,https://www.eurekalert.org/pub_releases/2017-09/uops-sdi091917.php,https://www.healthnewsreview.org/news-release-review/summary-of-studies-on-sleep-deprivation-didnt-caution-that-depression-benefits-are-short-lived/
HealthRelease,news_reviews_00168,2,Bodycad claims untested 3D printed knee replacements offer ‘improved clinical outcomes’,Bodycad Announces First Use of Its Unicompartmental Knee System in Patients ,Bodycad,http://www.prnewswire.com/news-releases/english-releases/bodycad-announces-first-use-of-its-unicompartmental-knee-system-in-patients-300519816.html,https://www.healthnewsreview.org/news-release-review/bodycad-claims-untested-3d-printed-knee-replacements-offer-improved-clinical-outcomes/
HealthRelease,news_reviews_00169,2,Superiority of LED lights over sunlight in producing Vitamin D3 not proven in tissue samples alone,"LED lights safer, more effective in producing Vitamin D3 than sunlight ",Boston University School of Medicine,https://www.eurekalert.org/pub_releases/2017-09/buso-lls091317.php,https://www.healthnewsreview.org/news-release-review/superiority-of-led-lights-over-sunlight-in-producing-vitamin-d3-not-proven-in-tissue-samples-alone/
HealthRelease,news_reviews_00170,4,"U of Pittsburgh recap of COPD drug study touts ‘statistically significant’ results, but are they meaningful to patients?",Therapy proves effective in subgroup of COPD patients ,University of Pittsburgh Schools of the Health Sciences,https://www.eurekalert.org/pub_releases/2017-09/uops-tpe091117.php,https://www.healthnewsreview.org/news-release-review/u-of-pittsburgh-recap-of-copd-drug-study-touts-statistically-significant-results-but-are-they-meaningful-to-patients/
HealthRelease,news_reviews_00171,2,Announcement on fortified food for acute malnutrition neglects to mention patents held by study authors,New research to treat acute malnutrition,Faculty of Science - University of Copenhagen,https://www.eurekalert.org/pub_releases/2017-09/fos--nrt091117.php,https://www.healthnewsreview.org/news-release-review/announcement-on-fortified-food-for-acute-malnutrition-neglects-to-mention-patents-held-by-study-authors/
HealthRelease,news_reviews_00172,3,Tufts recap of exercise in the elderly study notes benefits but lacks needed details,"Small increases in physical activity reduce immobility, disability risks in older adults ","Tufts University, Health Sciences Campus",https://www.eurekalert.org/pub_releases/2017-09/tuhs-sii091117.php,https://www.healthnewsreview.org/news-release-review/tufts-recap-of-exercise-in-the-elderly-study-notes-benefits-but-lacks-needed-details/
HealthRelease,news_reviews_00173,2,"Little studied joint pain therapy stresses celebrity endorsement, not evidence"," Arthrokinex Announces IRAPjoint Product, a Non-Drug, Non-Surgical Joint Pain Management Solution Made From Your Own Blood. ","Arthrokinex, LLC",http://www.prnewswire.com/news-releases/arthrokinex-announces-irapjoint-product-a-non-drug-non-surgical-joint-pain-management-solution-made-from-your-own-blood-300515350.html,https://www.healthnewsreview.org/news-release-review/little-studied-joint-pain-therapy-stresses-celebrity-endorsement-not-evidence/
HealthRelease,news_reviews_00174,1,"Summary of early Parkinson’s drug study claims there’s proof, but that’s misleading",Longtime antidepressant could slow Parkinson's,Michigan State University,https://www.eurekalert.org/pub_releases/2017-09/msu-lac090517.php,https://www.healthnewsreview.org/news-release-review/summary-of-parkinsons-drug-study-claims-theres-proof-but-thats-misleading/
HealthRelease,news_reviews_00175,3,Schizophrenia treatment announcement aptly summarizes benefits and evidence,Scientists discover and target brain area in patients with schizophrenia who 'hear voices' ,European College of Neuropsychopharmacology,https://www.eurekalert.org/pub_releases/2017-09/econ-sda083117.php,https://www.healthnewsreview.org/news-release-review/schizophrenia-treatment-announcement-aptly-summarizes-benefits-and-evidence/
HealthRelease,news_reviews_00176,2,"Red sage as an osteoporosis ‘treatment?’ Benefits shown in six mice, not people",New osteoporosis treatment uses traditional Chinese herb to prevent bone loss,University of British Columbia,https://www.eurekalert.org/pub_releases/2017-08/uobc-not082817.php,https://www.healthnewsreview.org/news-release-review/red-sage-as-a-treatment-for-osteoporosis-benefits-shown-in-six-mice-not-people/
HealthRelease,news_reviews_00177,2,BYU announcement plays readers with far-fetched idea that chocolate can prevent diabetes,Compounds in cocoa may help delay onset of type 2 diabetes,Brigham Young University,https://www.eurekalert.org/pub_releases/2017-08/byu-cic082717.php,https://www.healthnewsreview.org/news-release-review/byu-announcement-plays-readers-with-far-fetched-idea-that-chocolate-can-prevent-diabetes/
HealthRelease,news_reviews_00178,3,"Big Raspberry’s mish-mash of animal, lab dish and human studies reveals little about health benefits of raspberries",Studies explore the potential benefits of red raspberries,National Processed Raspberry Council,https://www.eurekalert.org/pub_releases/2017-08/wh-set082417.php,https://www.healthnewsreview.org/news-release-review/big-raspberrys-mish-mash-of-animal-lab-dish-and-human-studies-reveals-little-about-health-benefits-of-raspberries/
HealthRelease,news_reviews_00179,1,Can we have some data along with the advice to breast cancer survivors for managing menopausal symptoms?,New recommendations for managing menopausal symptoms in breast cancer survivors,Endocrine Society,https://www.eurekalert.org/pub_releases/2017-08/tes-nrf082117.php,https://www.healthnewsreview.org/news-release-review/can-we-have-some-data-along-with-the-advice-to-breast-cancer-survivors-for-managing-menopausal-symptoms/
HealthRelease,news_reviews_00180,3,Vegetarian diet study recap avoids cause-and-effect language but veers off into speculation,New meta-analysis finds a plant-based vegetarian diet is associated with lower cholesterol ,Physicians Committee for Responsible Medicine,https://www.eurekalert.org/pub_releases/2017-08/pcfr-nmf082117.php,https://www.healthnewsreview.org/news-release-review/diet-study-recap-avoids-cause-and-effect-language-but-relies-too-heavily-on-anecdote/
HealthRelease,news_reviews_00181,3,"Retinal imaging detects biomarker for Alzheimer’s: Novel yes, but practical?",Clinical study shows that retinal imaging may detect signs of Alzheimer's disease,NeuroVision Imaging LLC/Public Relations Pacific LLC,https://www.eurekalert.org/pub_releases/2017-08/prpl-css082217.php,https://www.healthnewsreview.org/news-release-review/retinal-imaging-detects-biomarker-for-alzheimers-novel-yes-but-practical/
HealthRelease,news_reviews_00182,3,Recap of safest sedation method for children needed a few more numbers for context,CHEO researchers identify practices leading to safer outcomes in procedural sedation for children ,Children's Hospital of Eastern Ontario Research Institute,https://www.eurekalert.org/pub_releases/2017-08/choe-cri082117.php,https://www.healthnewsreview.org/news-release-review/recap-of-safest-sedation-method-for-children-needed-a-few-more-numbers-for-context/
HealthRelease,news_reviews_00183,3,A meta-analysis of treatment statistics is no ‘breakthrough in the treatment of anal cancer’, Specialists make breakthrough in the treatment of anal cancer,University of Manchester,https://www.eurekalert.org/pub_releases/2017-08/uom-smb081617.php,https://www.healthnewsreview.org/news-release-review/a-meta-analysis-of-treatment-statistics-is-no-breakthrough-in-the-treatment-of-anal-cancer/
HealthRelease,news_reviews_00184,3,Six patient samples hailed as evidence that experimental blood test may ‘transform’ cancer treatment,New blood test may transform the way cancer is monitored and treated,Elsevier,https://www.eurekalert.org/pub_releases/2017-08/e-nbt081117.php,https://www.healthnewsreview.org/news-release-review/six-patient-samples-hailed-as-evidence-that-experimental-blood-test-may-transform-cancer-treatment/
HealthRelease,news_reviews_00185,2,Findings from a rat heart study can’t be extrapolated to people,"Cardiac stem cells from young hearts could rejuvenate old hearts, new study shows ",Cedars-Sinai Medical Center,https://www.eurekalert.org/pub_releases/2017-08/cmc-csc081017.php,https://www.healthnewsreview.org/news-release-review/findings-from-a-rat-heart-study-cant-be-extrapolated-to-people/
HealthRelease,news_reviews_00186,2,Claims that niacin prevents miscarriages in humans grossly exaggerated,Historic Discovery Promises to Prevent Miscarriages and Birth Defects Globally ,Victor Chang Cardiac Research Institute,https://www.victorchang.edu.au/pregnancy-breakthrough,https://www.healthnewsreview.org/news-release-review/claims-that-niacin-prevents-miscarriages-in-humans-grossly-exaggerated/
HealthRelease,news_reviews_00187,1,Two-week study doesn’t move the dial beyond what is already known about hot pepper extract and metabolism,New study shows supplementation of capsicum extract helps increase metabolic rate,OmniActive Health Technologies,https://www.eurekalert.org/pub_releases/2017-08/oht-nss080717.php,https://www.healthnewsreview.org/news-release-review/two-week-study-doesnt-move-the-dial-beyond-what-is-already-known-about-hot-pepper-extract-and-metabolism/
